,Unit,vin,price,miles,year,,model,vehicle_type,body_type,fuel_type,engine,transmission,color,zip,state,city,seller_type,is_certified,dom,dom_180,msrp,seller_name
3631,1,19XFB2F50EE221602,10981,99323,2014,Honda,Civic,Car,Sedan,Regular Unleaded,1.8L L4 SOHC 16V,Automatic,White,28211,NC,Charlotte,dealer,,55,4,10981,sonic automotive
3632,1,1C3CDZABXCN209280,,,2012,Dodge,Avenger,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28205,NC,Charlotte,dealer,,154,154,,pty motors
3633,1,1C3CDZAG9DN520146,2995,103693,2013,Dodge,Avenger,Car,Sedan,Regular Unleaded,3.6L V6 DOHC 24V FFV,Automatic,Gray,28273,NC,Charlotte,dealer,,46,46,5484,town & country toyota/scion
3634,1,1C4AJWAG5HL563071,28820,6483,2017,Jeep,Wrangler,SUV,SUV,,3.6L V6 DOHC 24V FFV,Automatic,,28212,NC,Charlotte,dealer,,53,24,30495,montgomery mazda
3635,1,1C4BJWDG3FL765467,29222,28896,2015,Jeep,Wrangler,SUV,SUV,Regular Unleaded,3.6L V6 DOHC 24V FFV,Manual,Billet Silver Metallic Clearcoat,28227,NC,Charlotte,dealer,,99,99,29222,jaguar charlotte
3636,1,1C4BJWDG8EL101695,26499,25418,2014,Jeep,Wrangler,SUV,SUV,Regular Unleaded,3.6L V6 DOHC 24V FFV,Manual,Black,28211,NC,Charlotte,dealer,,306,279,26499,sonic automotive
3637,1,1C4HJWEG4DL635574,31993,31016,2013,Jeep,Wrangler,SUV,SUV,Regular Unleaded,3.6L V6 DOHC 24V FFV,Manual,True Blue Pearlcoat,28208,NC,Charlotte,dealer,,12,12,31993,inetwork auto group
3638,1,1C4NJDBB4GD722888,13500,43164,2016,Jeep,Compass,SUV,SUV,Regular Unleaded,2.4L L4 DOHC 16V,Manual,,28214,NC,Charlotte,dealer,,247,247,15120,victory chevrolet
3639,1,1C4NJDEB9GD673456,17774,19389,2016,Jeep,Compass,SUV,SUV,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,Bright White Clearcoat,28273-6935,NC,Charlotte,dealer,,70,60,17774,hendrickcars.com charlotte
3640,1,1C4RDHEG8EC591054,22984,45748,2014,Dodge,Durango,SUV,SUV,Regular Unleaded,3.6L V6 DOHC 24V,Automatic,White,28211,NC,Charlotte,dealer,,74,48,22984,sonic automotive
3641,1,1C4RJFBT7EC400514,28889,47792,2014,Jeep,Grand Cherokee,SUV,SUV,Flex-Fuel,5.7L V8 OHV 16V,Automatic,,28227,NC,Charlotte,dealer,,206,204,28889,east charlotte nissan
3642,1,1C4RJFDJ5FC767344,45490,26421,2015,Jeep,Grand Cherokee SRT,SUV,SUV,Premium Unleaded,6.4L V8 OHV 16V,Automatic,BLACK,28213,NC,Charlotte,dealer,,111,111,50903,planet automotive group
3643,1,1C6RR6MT7GS340627,30768,22495,2016,Ram,1500,SUV,Pickup,Regular Unleaded,5.7L V8 OHV 16V,Automatic,,28213,NC,Charlotte,dealer,,177,124,30768,capital ford charlotte
3644,1,1C6RR6YT0FS784554,,14783,2015,Ram,1500,Truck,Pickup,,5.7L V8 OHV 16V,,,28213,NC,Charlotte,dealer,,13,13,,capital ford charlotte
3645,1,1C6RR7NT6DS620278,23492,71417,2013,Ram,1500,Truck,Pickup,Regular Unleaded,5.7L V8 OHV 16V,Automatic,White,28211,NC,Charlotte,dealer,,13,13,23492,sonic automotive
3646,1,1D7GG46X33S276547,,,2003,Dodge,Dakota,Truck,Pickup,Regular Unleaded,3.9L V6 OHV 12V,Manual,,28205,NC,Charlotte,dealer,,3,3,,pty motors
3647,1,1D8HN44E89B520757,5200,154753,2009,Dodge,Grand Caravan,Van,,Regular Unleaded,3.3L V6 OHV 12V,Automatic,Bright Silver Metallic,28273-6935,NC,Charlotte,dealer,,53,53,5200,hendrickcars.com charlotte
3648,1,1FA6P8TH2F5308715,20988,46717,2015,Ford,Mustang,Car,Coupe,Premium Unleaded,2.3L L4 DOHC 16V,Manual,Black,28273-6935,NC,Charlotte,dealer,,49,31,20988,hendrickcars.com charlotte
3649,1,1FADP3F23FL252653,,37847,2015,Ford,Focus,Car,Sedan,Flex-Fuel,2.0L L4 DOHC 16V,Manual,Ingot Silver,28273,NC,Charlotte,dealer,,11,6,,hendrick automotive group - usa
3650,1,1FADP3F27DL196648,6988,81995,2013,Ford,Focus,Car,Sedan,Regular Unleaded,2.0L L4 DOHC 16V,Manual,,28212,NC,Charlotte,dealer,,51,14,6988,hendrick kia charlotte
3651,1,1FAHP3F23CL213669,7485,93000,2012,Ford,Focus,Car,Sedan,Regular Unleaded,2.0L L4 DOHC 16V,Manual,,28212,NC,Charlotte,dealer,,23,23,7485,rick hendrick city chevrolet
3652,1,1FM5K7D80DGB60865,,106720,2013,Ford,Explorer,SUV,SUV,Flex-Fuel,3.5L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,36,36,,performance ford
3653,1,1FM5K8D80FGA70138,21659,82325,2015,Ford,Explorer,SUV,SUV,Flex-Fuel,3.5L V6 DOHC 24V,Automatic,White,28212,NC,Charlotte,dealer,,422,408,21659,young ford
3654,1,1FM5K8F80GGC20635,33750,36490,2016,Ford,Explorer,SUV,SUV,Flex-Fuel,3.5L V6 DOHC 24V,Automatic,,28213,NC,Charlotte,dealer,1,9,4,,capital ford charlotte
3655,1,1FM5K8F86HGC92327,31692,26653,2017,Ford,Explorer,SUV,SUV,Flex-Fuel,,Automatic,Silver,28211,NC,Charlotte,dealer,,20,20,31692,sonic automotive
3656,1,1FMCU0G91HUC03565,18720,40287,2017,Ford,Escape,SUV,SUV,Premium Unleaded,2.0L L4 DOHC 16V,,,28273,NC,Charlotte,dealer,,26,26,18720,south charlotte hyundai
3657,1,1FMCU9GX1GUC56641,18294,28490,2016,Ford,Escape,SUV,SUV,Premium Unleaded,1.6L L4 DOHC 16V,Automatic,Ruby Red Metallic Tinted Clearcoat,48813,MI,Charlotte,dealer,,28,24,18294,candy ford - mercury inc.
3658,1,1FMJU1KT6HEA07471,32500,53917,2017,Ford,Expedition,SUV,SUV,Regular Unleaded,,,,28214,NC,Charlotte,dealer,,230,230,32500,victory chevrolet
3659,1,1FTEW1CF3HFC05492,26749,22776,2017,Ford,F-150,Truck,Pickup,,5.0L V8,Automatic,,28227,NC,Charlotte,dealer,,41,41,26749,east charlotte nissan
3660,1,1FTEW1CPXGKF61467,26981,33773,2016,Ford,F-150,Truck,Pickup,Regular Unleaded,2.7L V6 DOHC 24V,Automatic,Black,28211,NC,Charlotte,dealer,,45,7,26981,sonic automotive
3661,1,1FTEW1EP8FFC46493,28992,40083,2015,Ford,F-150,Truck,Pickup,Flex-Fuel,2.7L V6 DOHC 24V,Automatic,,28213,NC,Charlotte,dealer,,35,35,30995,capital ford charlotte
3662,1,1FTEX1EP9GFD62218,35144,5649,2016,Ford,F-150,Truck,Pickup,Flex-Fuel,2.7L V6 DOHC 24V,Automatic,,28227,NC,Charlotte,dealer,,150,29,39547,east charlotte nissan
3663,1,1FTPW14V48FA35559,,239870,2008,Ford,F-150,Truck,Pickup,Regular Unleaded,5.4L V8 SOHC 24V FFV,Automatic,,28213,NC,Charlotte,dealer,,1,1,,capital ford charlotte
3664,1,1G1105S30HU158893,,47928,2017,Chevrolet,Impala,Car,Sedan,Flex-Fuel,3.6L V6 DOHC 24V,,,28269,NC,Charlotte,dealer,,31,31,17352,hendrick lexus northlake
3665,1,1G11C5SL9FU144107,13950,71646,2015,Chevrolet,Malibu,Car,Sedan,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,,28213,NC,Charlotte,dealer,,8,8,14888,capital ford charlotte
3666,1,1G1BE5SM8G7278758,15991,42494,2016,Chevrolet,Cruze,Car,Sedan,Regular Unleaded,1.4L L4 DOHC 16V TURBO,Automatic,Silver Ice Metallic,28227,NC,Charlotte,dealer,,40,40,,hendrick bmw
3667,1,1G1JC5SB1F4140981,11579,38553,2015,Chevrolet,Sonic,Car,Sedan,Regular Unleaded,1.4L L4 DOHC 24V TURBO,Automatic,Crystal Red Tintcoat,28273-6935,NC,Charlotte,dealer,,29,29,11579,hendrickcars charlotte
3668,1,1G1JC5SH7G4138190,11000,46820,2016,Chevrolet,Sonic,Car,Sedan,Regular Unleaded,1.8L L4 DOHC 24V,Automatic,,48813,MI,Charlotte,dealer,,22,22,11000,team one
3669,1,1G1PC5SB2F7276173,13279,19557,2015,Chevrolet,Cruze,Car,Sedan,Regular Unleaded,1.4L L4 DOHC 16V TURBO,Automatic,Summit White,28269,NC,Charlotte,dealer,,34,34,13279,mercedes-benz of northlake
3670,1,1G1YY26E675137749,38988,,2007,Chevrolet,Corvette,Car,Coupe,Premium Unleaded,7.0L V8 OHV 16V,Manual,,28212,NC,Charlotte,dealer,,35,35,,hendrick porsche
3671,1,1G4PS5SK5C4178449,,98823,2012,Buick,Verano,Car,Sedan,Flex-Fuel,2.4L L4 DOHC 16V FFV,Automatic,,28213,NC,Charlotte,dealer,,107,4,,capital ford charlotte
3672,1,1GC4K1E8XEF159550,43988,70910,2014,Chevrolet,Silverado 3500HD,Truck,Pickup,Diesel,6.6L V8 OHV 32V TURBO DIESEL,Automatic,Black,28269,NC,Charlotte,dealer,,11,11,43988,audi northlake
3673,1,1GCRCPEHXFZ334093,22900,30386,2015,Chevrolet,Silverado 1500,Truck,Pickup,Flex-Fuel,4.3L V6 OHV 12V,Automatic,Silver Ice Metallic,28269,NC,Charlotte,dealer,,35,35,22900,mercedes-benz of northlake
3674,1,1GKEV23D59J218657,,135837,2009,GMC,Acadia,SUV,SUV,Regular Unleaded,3.6L V6 DOHC 24V,Automatic,,28213,NC,Charlotte,dealer,,48,3,,capital ford charlotte
3675,1,1GKKRPKD3FJ284268,23998,24000,2015,GMC,Acadia,SUV,SUV,Regular Unleaded,3.6L V6 DOHC 24V,Automatic,,28227,NC,Charlotte,dealer,,3,3,,carmax independence boulevard
3676,1,1GKKVTKDXEJ330049,29955,42045,2014,GMC,Acadia,SUV,SUV,Regular Unleaded,3.6L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,114,113,29955,volkswagen of south charlotte
3677,1,1GKMCCE35AR214576,17992,99551,2010,GMC,Yukon,SUV,SUV,Flex-Fuel,5.3L V8 OHV 16V FFV,Automatic,Gray,28211,NC,Charlotte,dealer,,2,2,17992,sonic automotive
3678,1,1GNSCCKC1FR652565,44981,40544,2015,Chevrolet,Tahoe,SUV,SUV,Flex-Fuel,5.3L V8 OHV 16V,Automatic,White,28211,NC,Charlotte,dealer,1,55,55,44981,sonic automotive
3679,1,1GNSCJE04CR245602,20991,100388,2012,Chevrolet,Suburban,SUV,SUV,Flex-Fuel,5.3L V8 OHV 16V FFV,Automatic,Black,28211,NC,Charlotte,dealer,,10,8,20991,sonic automotive
3680,1,1GNSKHKC1GR174844,44990,37939,2016,Chevrolet,Suburban,SUV,SUV,Flex-Fuel,5.3L V8 OHV 16V,Automatic,,28213,NC,Charlotte,dealer,,69,8,44990,capital ford charlotte
3681,1,1GYEC63N46R128747,11995,111700,2006,Cadillac,Escalade,SUV,SUV,Regular Unleaded,6.0L V8 OHV 16V,Automatic,White Diamond,28269,NC,Charlotte,dealer,,5,5,11995,audi northlake
3682,1,1GYKNBRS2HZ229114,33973,21443,2017,Cadillac,XT5,SUV,SUV,Premium Unleaded,,,Silver,28211,NC,Charlotte,dealer,1,41,41,33973,sonic automotive
3683,1,1HGCP36898A071535,9488,103716,2008,Honda,Accord,Car,Sedan,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,15,15,9488,hendrick honda
3684,1,1HGCR2F30EA144487,11500,119352,2014,Honda,Accord,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28212,NC,Charlotte,dealer,,248,184,11500,hendrick lexus
3685,1,1HGCR2F7XFA186959,18995,30367,2015,Honda,Accord,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28212,NC,Charlotte,dealer,,10,10,18995,hendrick lexus
3686,1,1HGCR6F5XFA010533,20794,24268,2015,Honda,Accord Hybrid,Car,Sedan,Regular Unleaded,2.0L L4 DOHC 16V HYBRID,Automatic,White,28211,NC,Charlotte,dealer,,76,76,20794,sonic automotive
3687,1,1HGCS12328A018883,3983,147498,2008,Honda,Accord,Car,Coupe,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,Blue,28211,NC,Charlotte,dealer,,40,40,3983,sonic automotive
3688,1,1HGCT1B89EA005228,18585,15016,2014,Honda,Accord,Car,Coupe,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,San Marino Red,28212,NC,Charlotte,dealer,,1563,1563,18585,young ford
3689,1,1HGFA16517L093816,5500,126845,2007,Honda,Civic,Car,Sedan,Regular Unleaded,1.8L L4 SOHC 16V,Automatic,,28212,NC,Charlotte,dealer,,4,4,5500,hendrick lexus
3690,1,1LN6L9NP7H5605297,,19211,2017,Lincoln,Continental,Car,Sedan,Premium Unleaded,2.7L V6 DOHC 24V,,,28273,NC,Charlotte,dealer,1,55,55,,performance ford
3691,1,1N4AA5AP6EC475366,18838,64209,2014,Nissan,Maxima,Car,Sedan,Premium Unleaded,3.5L V6 DOHC 24V,Automatic,Pearl White,28212,NC,Charlotte,dealer,,3,3,18838,hendrick kia charlotte
3692,1,1N4AA5AP9CC855752,14342,53922,2012,Nissan,Maxima,Car,Sedan,Premium Unleaded,3.5L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,17,4,14342,south charlotte nissan
3693,1,1N4AL3AP9FL252707,14956,48869,2015,Nissan,Altima,Car,Sedan,Gasoline,,,,28227,NC,Charlotte,dealer,,24,24,19242,east charlotte nissan
3694,1,1N4BL11D02C149345,3050,201192,2002,Nissan,Altima,Car,Sedan,Premium Unleaded,3.5L V6 DOHC 24V,Automatic,Sheer Silver,28212,NC,Charlotte,dealer,,34,7,3050,young ford
3695,1,1N4DL01D9YC247656,3482,65415,2000,Nissan,Altima,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Manual,Gold,28211,NC,Charlotte,dealer,,23,23,3482,sonic automotive
3696,1,1N6AA1EJXHN544302,29412,12294,2017,Nissan,Titan,Truck,Pickup,,5.6L V8 DOHC 32V,,,28227,NC,Charlotte,dealer,1,114,114,29412,east charlotte nissan
3697,1,1VWAS7A37EC119361,8995,74981,2014,Volkswagen,Passat,Car,Sedan,Regular Unleaded,1.8L L4 TURBO DIESEL,Automatic,Black,28213,NC,Charlotte,dealer,,5,5,9995,adams auto group
3698,1,1VWBV7A32FC038832,18981,39736,2015,Volkswagen,Passat,Car,Sedan,Regular Unleaded,2.0L L4 DOHC 16V Turbo Regular Unleaded,Manual,Candy White,28273,NC,Charlotte,dealer,1,20,20,18981,hendrick automotive group - usa
3699,1,2G1FA1E39F9307884,17598,14159,2015,Chevrolet,Camaro,Car,Coupe,Regular Unleaded,3.6L V6 DOHC 24V FFV,Manual,,28212,NC,Charlotte,dealer,1,106,40,17598,rick hendrick city chevrolet
3700,1,2G1WF5EKXB1143246,,,2011,Chevrolet,Impala,Car,Sedan,Flex-Fuel,3.5L V6 OHV 16V FFV,Automatic,,28205,NC,Charlotte,dealer,,466,432,,pty motors
3701,1,2G4GS5GX0G9187499,19900,23878,2016,Buick,Regal,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V TURBO,Automatic,,28273,NC,Charlotte,dealer,,42,15,19900,williams buick gmc
3702,1,2GNALCEK6G6329012,17733,24160,2016,Chevrolet,Equinox,SUV,SUV,Regular Unleaded,2.4L L4 DOHC 16V FFV,Automatic,Tungsten Metallic,28212,NC,Charlotte,dealer,,89,46,17733,hendrick kia charlotte
3703,1,2HGES26804H561312,,,2004,Honda,Civic,Car,Sedan,Regular Unleaded,1.7L L4 SOHC 16V,Automatic,,28205,NC,Charlotte,dealer,,9,9,,pty motors
3704,1,2HGFG3B05CH508549,9899,79546,2012,Honda,Civic,Car,Coupe,Regular Unleaded,1.8L L4 SOHC 16V,Automatic,,28212,NC,Charlotte,dealer,,14,14,10989,montgomery mazda
3705,1,2HGFG3B55EH516049,11593,39427,2014,Honda,Civic,Car,Coupe,Regular Unleaded,2.3L L4 SOHC 16V,Automatic,Blue,28211,NC,Charlotte,dealer,,42,41,11593,sonic automotive
3706,1,2HKRM3H72FH522932,21806,39901,2015,Honda,CR-V,SUV,SUV,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,Alabaster Silver Metallic,28273-6935,NC,Charlotte,dealer,,41,41,21806,hendrickcars.com charlotte
3707,1,2HKRW5H38JH411734,24800,,2018,Honda,CR-V,SUV,SUV,Regular Unleaded,,Automatic,White Diamond Pearl,28273-6935,NC,Charlotte,dealer,,12,12,24800,hendrickcars charlotte
3708,1,2HKYF186X3H612553,4981,130322,2003,Honda,Pilot,SUV,SUV,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,Black,28273,NC,Charlotte,dealer,,1,1,4981,town & country toyota/scion
3709,1,2T2BK1BA0FC280043,32983,19703,2015,Lexus,RX 350,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,White,28211,NC,Charlotte,dealer,1,12,11,32983,sonic automotive
3710,1,2T2BK1BA1FC337091,29998,24000,2015,Lexus,RX 350,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,,28227,NC,Charlotte,dealer,,1,1,,carmax independence boulevard
3711,1,2T2BK1BA4FC315909,33940,23191,2015,Lexus,RX 350,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,,28227,NC,Charlotte,dealer,1,35,35,33940,land rover charlotte
3712,1,2T2BZMCAXHC075747,45997,24367,2017,Lexus,RX 350,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,Silver Lining Metallic,28273-6935,NC,Charlotte,dealer,,2,2,45997,hendrickcars.com charlotte
3713,1,2T2ZK1BA7FC151571,26981,38175,2015,Lexus,RX 350,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,Silver,28211,NC,Charlotte,dealer,,7,7,26981,sonic automotive
3714,1,2T3BFREV8FW308411,19478,28832,2015,Toyota,RAV4,SUV,SUV,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,Classic Silver Metallic,28212,NC,Charlotte,dealer,1,9,9,19478,hendrick motors of charlotte
3715,1,2T3BFREV9HW606713,21292,18869,2017,Toyota,RAV4,SUV,SUV,Regular Unleaded,,,Magnetic Gray,28211,NC,Charlotte,dealer,1,51,27,21292,sonic automotive
3716,1,3A8FY48909T573969,3991,,2009,Chrysler,PT Cruiser,Car,Wagon,Regular Unleaded,2.4L L4 DOHC 16V,Manual,,28212,NC,Charlotte,dealer,,1,1,3991,town and country ford
3717,1,3CZRM3H32FG703187,18500,41000,2015,Honda,CR-V,SUV,SUV,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,Crystal Black Pearl,28227,NC,Charlotte,dealer,1,38,38,18500,hendrick acura
3718,1,3CZRU5H5XGM753478,19166,16554,2016,Honda,HR-V,SUV,SUV,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28273,NC,Charlotte,dealer,,46,13,19166,south charlotte nissan
3719,1,3F8E990A0D0CC7293,11482,230475,2011,Kia,,,,,,,BROWN,28211,NC,Charlotte,dealer,,2,2,11482,sonic automotive
3720,1,3FA6P0D92GR289204,19997,37651,2016,Ford,Fusion,Car,Sedan,Regular Unleaded,2.0L L4 DOHC 16V,Automatic,,28273,NC,Charlotte,dealer,,314,63,19997,hendrick honda
3721,1,3FA6P0HR6DR253411,14599,64000,2013,Ford,Fusion,Car,Sedan,Regular Unleaded,1.6L L4 DOHC 16V,Automatic,,28227,NC,Charlotte,dealer,,85,13,,carmax independence boulevard
3722,1,3FA6P0K9XER326967,14921,58645,2014,Ford,Fusion,Car,Sedan,Regular Unleaded,2.0L L4 DOHC 16V,Automatic,Gray,28212,NC,Charlotte,dealer,1,15,14,14921,town and country ford
3723,1,3FADP4BJXFM159047,5981,74190,2015,Ford,Fiesta,Car,Sedan,Regular Unleaded,1.6L L4 DOHC 16V,Manual,Silver,28211,NC,Charlotte,dealer,,3,2,5981,sonic automotive
3724,1,3G5DB03E03S569812,,200000,2003,Buick,Rendezvous,SUV,SUV,Regular Unleaded,3.4L V6 OHV 12V,Automatic,,28273,NC,Charlotte,dealer,,24,1,,south charlotte nissan
3725,1,3GCPCSE07BG145156,19988,114121,2011,Chevrolet,Silverado 1500,Truck,Pickup,Flex-Fuel,5.3L V8 OHV 16V FFV,Automatic,Blue Granite Metallic,28227,NC,Charlotte,dealer,,213,209,19988,hendrick mini
3726,1,3GCUKREC4HG252294,32981,29495,2017,Chevrolet,Silverado 1500,Truck,Pickup,Regular Unleaded,5.3L V8 OHV 16V,Automatic,Gray,28211,NC,Charlotte,dealer,,27,10,32981,sonic automotive
3727,1,3GNCJKSB8HL287971,14982,2376,2017,Chevrolet,Trax,SUV,SUV,Regular Unleaded,1.4L L4 DOHC 16V,,,28213-7920,NC,Charlotte,dealer,,87,33,14982,parks chevrolet charlotte
3728,1,3GTP1UEC6FG395117,29492,38753,2015,GMC,Sierra 1500,Truck,Pickup,Flex-Fuel,5.3L V8 OHV 16V,Automatic,White,28211,NC,Charlotte,dealer,,29,29,29492,sonic automotive
3729,1,3GTRCXE24AG165483,17994,117555,2010,GMC,Sierra 1500,Truck,Pickup,Flex-Fuel,6.2L V8 OHV 16V FFV,Automatic,Black,28211,NC,Charlotte,dealer,,67,58,17994,sonic automotive
3730,1,3MEHM08178R652919,,118467,2008,Mercury,Milan,Car,Sedan,Regular Unleaded,3.0L V6 DOHC 24V,Automatic,RED,28208,NC,Charlotte,dealer,,18,15,,sign and drive auto group
3731,1,3N1AB7AP4GY217847,13993,23072,2016,Nissan,Sentra,Car,Sedan,Regular Unleaded,1.8L L4 SFI DOHC 16V,,Gray,28211,NC,Charlotte,dealer,,39,39,13993,sonic automotive
3732,1,3N1AB7AP5HY315223,,5001,2017,Nissan,Sentra,Car,Sedan,Regular Unleaded,1.8L L4 SFI DOHC 16V,,,28273,NC,Charlotte,dealer,,118,55,,performance ford
3733,1,3N1CN7AP0CL807826,6459,70000,2012,Nissan,Versa,Car,Sedan,Regular Unleaded,1.6L L4 DOHC 16V,Manual,Magnetic Gray Metallic,28273,NC,Charlotte,dealer,,2,2,6459,hendrick automotive group - usa
3734,1,3N1CN7AP4HL888840,10988,17021,2017,Nissan,Versa,Car,Sedan,Regular Unleaded,1.6L L4 DOHC 16V,Manual,Metallic Blue,28227,NC,Charlotte,dealer,,42,18,10988,land rover charlotte
3735,1,3N1CN7AP5HK429564,12490,2208,2017,Nissan,Versa,Car,Sedan,Regular Unleaded,,,,28227,NC,Charlotte,dealer,,96,96,12490,east charlotte nissan
3736,1,4JGBF7BE3CA763004,26781,44089,2012,Mercedes-Benz,GL-Class,SUV,SUV,Premium Unleaded,4.7L V8 DOHC 32V,Automatic,,28273,NC,Charlotte,dealer,,860,860,26781,williams buick gmc
3737,1,4JGDA5HB3JB007138,50471,9245,2018,Mercedes-Benz,GLE-Class,SUV,SUV,Gasoline,M276,Automatic,Selenite Grey Metallic,28211,NC,Charlotte,dealer,1,270,167,50471,sonic automotive
3738,1,4JGDA5JBXEA374785,23879,74865,2014,Mercedes-Benz,M-Class,SUV,SUV,Premium Unleaded,3.5L V6 DOHC 24V,Automatic,Steel Gray Metallic,28269,NC,Charlotte,dealer,,49,36,23879,audi northlake
3739,1,4S3BH675X37629122,2500,248384,2003,Subaru,Outback,Car,Wagon,Regular Unleaded,2.5L H4 SOHC 16V,Automatic,,28212,NC,Charlotte,dealer,,9,9,,young ford
3740,1,4S3BNAS66H3021673,23500,5804,2017,Subaru,Legacy,SUV,Sedan,Regular Unleaded,,,,28213,NC,Charlotte,dealer,,278,83,23500,capital ford charlotte
3741,1,4S4BSACC9H3378161,23500,25020,2017,Subaru,Outback,SUV,SUV,Regular Unleaded,2.5L H4 DOHC 16V,,Lapis Blue Pearl,28212,NC,Charlotte,dealer,,76,76,23500,hendrick motors of charlotte
3742,1,4T1BF1FK0CU624234,,,2012,Toyota,Camry,Car,Sedan,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,,28205,NC,Charlotte,dealer,,155,10,,pty motors
3743,1,4T1BF1FK2DU209367,13998,98000,2013,Toyota,Camry,Car,Sedan,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,,28227,NC,Charlotte,dealer,,2,2,,carmax independence boulevard
3744,1,4T1BF1FK2FU076354,16532,29018,2015,Toyota,Camry,Car,Sedan,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,Silver,28211,NC,Charlotte,dealer,1,24,24,16532,sonic automotive
3745,1,4T1BK36BX6U126067,,,2006,Toyota,Avalon,Car,Sedan,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,,28205,NC,Charlotte,dealer,,136,136,,pty motors
3746,1,4T1CA30PX6U072748,6688,89011,2006,Toyota,Camry Solara,Car,Coupe,Regular Unleaded,3.3L V6 DOHC 24V,Automatic,Blue,28273,NC,Charlotte,dealer,,44,44,6688,performance ford lincoln
3747,1,5FNRL38697B046124,6490,138464,2007,Honda,Odyssey,Van,,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,Ocean Mist Metallic,28273,NC,Charlotte,dealer,,52,52,6499,hendrick automotive group - usa
3748,1,5FNRL38728B034133,10481,84138,2008,Honda,Odyssey,Van,,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,Blue,28211,NC,Charlotte,dealer,,32,4,10481,sonic automotive
3749,1,5FNRL3H77AB076173,10706,133725,2010,Honda,Odyssey,Van,,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,,28212,NC,Charlotte,dealer,,86,11,10706,rick hendrick city chevrolet
3750,1,5FNRL5H66FB124143,26584,36357,2015,Honda,Odyssey,Van,,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,Crystal Black Pearl,28227,NC,Charlotte,dealer,1,21,21,26584,hendrick acura
3751,1,5FNRL5H9XCB021992,14982,108813,2012,Honda,Odyssey,Van,,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,Gray,28211,NC,Charlotte,dealer,,51,18,14982,sonic automotive
3752,1,5FNYF3H38FB034604,,970,2015,Honda,Pilot,SUV,SUV,Regular Unleaded,3.5L V6 SOHC 24V,Automatic,,28212,NC,Charlotte,dealer,,43,43,26899,rick hendrick city chevrolet
3753,1,5FRYD4H40GB009507,33999,26376,2016,Acura,MDX,SUV,SUV,Premium Unleaded,3.5L V6 SOHC 24V,Automatic,Graphite Luster Metallic,28227,NC,Charlotte,dealer,,2,2,33999,hendrick bmw
3754,1,5GTEN13E098124684,17013,95082,2009,HUMMER,H3,SUV,SUV,Regular Unleaded,3.7L L5 DOHC 20V,Automatic,,28273,NC,Charlotte,dealer,,550,550,17013,south charlotte hyundai
3755,1,5J6RM4H91GL123220,27995,15604,2016,Honda,CR-V,SUV,SUV,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28273,NC,Charlotte,dealer,,88,14,27995,hendrick honda
3756,1,5NPE34AF2FH086768,17900,34465,2015,Hyundai,Sonata,SUV,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28213,NC,Charlotte,dealer,,120,120,18990,capital ford charlotte
3757,1,5TDDKRFH7ES051660,24981,73803,2014,Toyota,Highlander,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,Gray,28211,NC,Charlotte,dealer,,57,57,24981,sonic automotive
3758,1,5TDYK3DC4GS711856,24981,35880,2016,Toyota,Sienna,Van,,Regular Unleaded,3.5L V6 EFI DOHC 24V,Automatic,Silver,28211,NC,Charlotte,dealer,1,69,28,24981,sonic automotive
